PI,region,study_area,station,lat_wgs84,long_wgs84,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
Brodie,Borneo,Luasong,T30,4.96478,117.24024,Malaysia,510,3.86288619,-4.359375,174.3412018,2.241400035,0,25.70230675,7.488117218,0.892824292,0.000950916,30.09350014,21.7064991,8.387000084,25.47800064,25.58157349,26.04865074,25.29792786,2477,53.32979965,40.48839951,0.079666972,659.2537231,553.6245117,627.2047119,614.7567139,157.4910736,181.0879974,142.3899994,0.072859608,144.8761597,170.5894623,165.5625458,151.6435394,1.294728518,1.364472985,1.218014002,0.03223351,1.345295787,1.250922441,1.286460638,1.313306093,0,560.3123375,4.299391031,2013,3270466.68,601937.4131,NA,NA,NA,29.3270282,0.12936943,4.262535285,3.167823631,0.849038388,5.336292591
Brodie,Borneo,Luasong,T31,4.96502,117.25832,Malaysia,474,4.526500702,-7.125,1875.048584,3.273012525,0,25.70230675,7.488117218,0.892824292,0.000950916,30.09350014,21.7064991,8.387000084,25.47800064,25.58157349,26.04865074,25.29792786,2477,53.32979965,40.48839951,0.079666972,659.2537231,553.6245117,627.2047119,614.7567139,157.4910736,181.0879974,142.3899994,0.072859608,144.8761597,170.5894623,165.5625458,151.6435394,1.294728518,1.364472985,1.218014002,0.03223351,1.345295787,1.250922441,1.286460638,1.313306093,0,560.3123375,6.303387618,2013,3272661.995,602052.2285,17.5508907,3.1515625,9.888888889,32.33290727,0.126119352,3.287758125,3.197395321,0.739001208,5.298015384
Brodie,Borneo,Luasong,T32,4.96447,117.27603,Malaysia,306,7.258000374,5.0625,163.142395,2.212566834,0,25.70230675,7.488117218,0.892824292,0.000950916,30.09350014,21.7064991,8.387000084,25.47800064,25.58157349,26.04865074,25.29792786,2477,53.32979965,40.48839951,0.079666972,659.2537231,553.6245117,627.2047119,614.7567139,157.4910736,181.0879974,142.3899994,0.072859608,144.8761597,170.5894623,165.5625458,151.6435394,1.294728518,1.364472985,1.218014002,0.03223351,1.345295787,1.250922441,1.286460638,1.313306093,0,85.0057929,4.884713088,2015,3274816.399,602069.6647,NA,NA,NA,22.1592028,0.134064767,2.698053413,2.854810492,0.620791335,4.49875816
Brodie,Borneo,Luasong,U01,4.53991,117.30346,Malaysia,193,1.995906949,-1.1484375,287.458374,2.458574965,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3280077.501,550744.0999,0,1.125,9.21875,28.98185058,0.121120094,3.750927692,3.023038353,0.707672798,5.028145719
Brodie,Borneo,Luasong,U02,4.53941,117.32114,Malaysia,161,2.569970369,0.953125,309.7420044,2.491000104,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3282230.442,550760.5011,0,0,3.46875,31.49412116,0.118020625,3.450603944,2.978539354,0.615378686,4.975192887
Brodie,Borneo,Luasong,U06,4.54827,117.31215,Malaysia,164,2.130738735,-1.90625,299.1906433,2.475948008,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3281098.28,551795.3486,12.97171374,2.46875,5,23.46474902,0.119653878,3.463385792,2.874464263,0.663753616,4.734189699
Brodie,Borneo,Luasong,U07,4.54853,117.33021,Malaysia,199,1.821189642,-2.75,300.9066162,2.478431737,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3283294.262,551905.7228,11.98747732,1.625,6.8,22.60360171,0.122677741,4.415924075,2.934486246,0.721071205,4.784513267
Brodie,Borneo,Luasong,U08,4.547,117.34677,Malaysia,210,3.587197542,-2.0546875,325.7366943,2.512866685,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,45.92972476,1.59457581,2014,3285315.829,551792.5811,NA,NA,NA,16.6341819,0.120411592,2.923627607,2.547605016,0.533351882,4.111327281
Brodie,Borneo,Luasong,U09,4.55762,117.3032,Malaysia,166,1.251354814,1.1171875,277.8317566,2.443781885,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3279968.889,552889.6273,0,1.96875,3.235294118,26.18219613,0.120870402,4.475344752,3.113133447,0.787907551,5.201439357
Brodie,Borneo,Luasong,U10,4.55761,117.32115,Malaysia,197,2.041816711,1.7578125,304.5304871,2.483630777,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3282152.471,552966.9081,1.040034794,2.21875,10.0546875,20.35532887,0.123313247,3.280153392,2.843289076,0.712467576,4.748551971
Brodie,Borneo,Luasong,U11,4.55757,117.33918,Malaysia,206,3.729512453,3.1328125,306.6760559,2.486679869,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,45.92972476,0.768729735,2014,3284346.224,553040.9783,14.91072765,2.46875,11.7,25.77520524,0.119123843,3.964681335,2.997943478,0.761288588,5.002947341
Brodie,Borneo,Luasong,U12,4.55751,117.35735,Malaysia,206,3.093944788,-3.78125,315.7405396,2.499330347,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,45.92972476,2.785304014,2014,3286557.411,553113.3131,0,1.5,4.238095238,22.69232366,0.121029975,3.630094042,2.910230043,0.747964413,4.826287939
Brodie,Borneo,Luasong,U13,4.56661,117.29425,Malaysia,169,3.804469824,2.4453125,250.4884186,2.398787651,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3278841.101,553940.1279,0,0,9.21875,26.2604982,0.121063934,3.996410739,3.03841674,0.709218619,4.964052909
Brodie,Borneo,Luasong,U14,4.56665,117.31216,Malaysia,198,2.474593639,2.5078125,281.3161926,2.449194731,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3281019.407,554023.4093,15.97621267,3.1015625,5,19.65216465,0.124860937,3.881690557,2.856636788,0.721725703,4.602128736
Brodie,Borneo,Luasong,U15,4.56663,117.33019,Malaysia,209,3.528776169,-3.21875,289.604187,2.461804836,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,0,45.92972476,0.679588559,2014,3283212.88,554100.0207,12.49426071,2.53125,11.80952381,20.61573337,0.124511551,3.38396196,2.889643037,0.68121098,4.634536709
Brodie,Borneo,Luasong,U16,4.56573,117.34831,Malaysia,207,3.266957283,-3.40625,309.1580811,2.490180603,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,45.92972476,1.880170722,2014,3285421.464,554070.4011,16.47643241,2.46875,4.476190476,25.0968372,0.120634152,3.524186524,2.979183261,0.687952819,4.862757385
Brodie,Borneo,Luasong,U17,4.57627,117.30299,Malaysia,233,1.963383436,-2.390625,248.9277954,2.396073393,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3279861.952,555149.282,11.24017546,2.34375,9.1375,18.75895495,0.121927999,2.94317937,2.793072492,0.580057399,4.376703715
Brodie,Borneo,Luasong,U18,4.57631,117.32074,Malaysia,255,3.010313272,1.2734375,279.2920837,2.446058626,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,0,45.92972476,0.139893131,2014,3282020.902,555232.0623,14.36121204,1.763020833,21.0625,19.34325665,0.123499312,2.99831316,2.865454978,0.666456991,4.548001291
Brodie,Borneo,Luasong,U19,4.57577,117.33929,Malaysia,250,3.654872656,-3.3125,287.8304138,2.459136682,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,45.92972476,1.872426988,2014,3284280.026,555248.1153,NA,NA,NA,26.64574369,0.123536067,3.890827455,3.020556395,0.745197025,5.023772974
Brodie,Borneo,Luasong,U20,4.57558,117.35708,Malaysia,238,3.220781326,-2.4765625,278.8661499,2.445395801,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,279.7858892,2.38231302,2014,3286445.468,555303.3288,16.54334345,1.6171875,4,23.76625885,0.126694126,4.761314702,2.969494105,0.840450412,5.00087825
Brodie,Borneo,Luasong,U21,4.58488,117.29401,Malaysia,266,4.138629436,-0.5,238.0325775,2.376636399,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3278732.062,556153.4239,15.27908115,1.7578125,11.77777778,24.76952506,0.121797319,3.606884175,3.006865266,0.701419628,4.790371541
Brodie,Borneo,Luasong,U22,4.58473,117.3122,Malaysia,289,4.394781113,-2.015625,247.742157,2.393999914,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,45.92972476,NA,2014,3280945.177,556215.2147,NA,NA,NA,22.02488162,0.12329541,2.868235184,2.861009914,0.652337888,4.52631018
Brodie,Borneo,Luasong,U23,4.58489,117.32992,Malaysia,274,2.651406765,-3.921875,275.3841248,2.439938901,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,0,279.7858892,0.526238741,2014,3283100.07,556312.593,0,1.125,14.6,22.76238484,0.125699342,3.24444465,2.899546612,0.669317975,4.653905007
Brodie,Borneo,Luasong,U24,4.58483,117.34829,Malaysia,275,3.050523043,-0.3515625,272.1008606,2.434729915,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,279.7858892,2.16265635,2014,3285335.315,556386.2415,NA,NA,NA,32.97624348,0.125749493,4.043225486,3.048933391,0.757814872,5.335439565
Brodie,Borneo,Luasong,U25,4.59362,117.30317,Malaysia,354,8.418160439,8.2578125,239.7064972,2.379679806,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,279.7858892,NA,2014,3279807.828,557253.0534,43.33401604,4.038020833,15.275,34.49056064,0.123583139,3.896441352,3.103579772,0.788967056,5.328634424
Brodie,Borneo,Luasong,U26,4.59374,117.32124,Malaysia,316,4.462068081,-0.3828125,244.1673431,2.387687578,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,279.7858892,NA,2014,3282005.282,557347.2356,32.36074977,3.9046875,28,26.06652709,0.126175314,3.298896391,2.945476599,0.701283628,4.821658091
Brodie,Borneo,Luasong,U27,4.59376,117.33941,Malaysia,302,2.824516535,0.890625,275.3014832,2.439808551,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,279.7858892,0.909270741,2014,3284215.652,557429.8174,0,1.125,4.95,26.88374156,0.127469621,3.636142894,2.968343411,0.712241274,4.952523655
Brodie,Borneo,Luasong,U28,4.59386,117.35741,Malaysia,311,6.251311302,6.4765625,2004.518188,3.302010001,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,279.7858892,0.817389786,2014,3286405.298,557521.4289,11.70390412,2.09375,4,20.7913483,0.125704596,2.966594513,2.714793466,0.558659252,4.417197585
Brodie,Borneo,Luasong,U29,4.60281,117.29412,Malaysia,463,9.7429533,10.3984375,240.3510742,2.380846067,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,279.7858892,NA,2014,3278666.769,558327.0258,17.30195663,2.6796875,9.421052632,38.43731996,0.125231306,4.596011892,3.226107086,0.882672001,5.755567814
Brodie,Borneo,Luasong,U30,4.60289,117.31232,Malaysia,363,4.878371716,-1.6171875,240.0492706,2.380300391,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,279.7858892,NA,2014,3280880.015,558417.0505,17.65551818,2.34375,17.41176471,34.390641,0.126025714,3.951177407,3.124310088,0.807709063,5.45078673
Brodie,Borneo,Luasong,U31,4.60293,117.3301,Malaysia,319,2.264373064,-2.6015625,245.4633179,2.3899866,0,25.83137131,7.429442406,0.906748295,0.000897169,30.09350014,21.89999962,8.193499565,26.14996529,25.59448051,26.15950012,25.44817734,2443,55.09030151,36.19390106,0.095375568,649.4865723,528.2208862,645.7615967,551.135498,157.8040924,180.1609955,142.2949982,0.070472732,163.5653076,165.0187683,167.2260742,151.4830017,1.28926146,1.358952999,1.201683998,0.031083379,1.323771715,1.236571431,1.305920243,1.263174891,1,279.7858892,NA,2014,3283042.658,558500.4518,12.1161151,2.552083333,27.1,27.73974421,0.128741919,3.645998452,2.996955797,0.732299898,5.013691724
Brodie,Borneo,Luasong,U32,4.60288,117.34831,Malaysia,362,2.938969612,-1.171875,1191.323486,3.076029704,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,279.7858892,0.886994774,2014,3285258.316,558574.9204,14.66456864,1.55,12.5,25.82637858,0.128629179,3.719163795,2.961048552,0.713335052,4.944623117
Brodie,Borneo,Luasong,X01,4.6118,117.37539,Malaysia,403,2.31998229,1.5546875,1329.474243,3.123679928,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,1,279.7858892,NA,2014,3288514.041,559776.6102,0,1,11.33928571,22.01888785,0.125077368,3.684077411,2.954143694,0.742952256,4.883876218
Brodie,Borneo,Luasong,X03,4.61181,117.41193,Malaysia,536,4.914583683,-0.5859375,1565.087891,3.194538731,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,1,279.7858892,NA,2014,3292961.294,559940.2048,0,1.84375,7.928571429,28.90965292,0.126447392,3.383390696,3.024889282,0.704884288,5.045649756
Brodie,Borneo,Luasong,X04,4.61181,117.42905,Malaysia,529,4.21950388,0.2890625,1245.866943,3.095471663,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,0,279.7858892,0.436517533,2014,3295045.415,560016.3962,0,1.125,3.482142857,21.78940808,0.121135921,3.350403084,2.950462963,0.719890019,4.82871402
Brodie,Borneo,Luasong,X05,4.62063,117.36628,Malaysia,420,4.360889912,-2.0078125,1852.656128,3.267794817,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,1,279.7858892,NA,2014,3287366.374,560806.9652,0,0,8.444444444,25.1995934,0.129202824,4.335096587,3.052308014,0.794505185,5.106782905
Brodie,Borneo,Luasong,X06,4.62095,117.38431,Malaysia,452,7.528431416,4.7890625,143.4720459,2.156767291,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,1,279.7858892,NA,2014,3289559.038,560925.9718,0,1.125,4,23.3397467,0.128179845,3.683678997,2.921127824,0.723677757,4.83557421
Brodie,Borneo,Luasong,X07,4.62087,117.40244,Malaysia,516,3.988272667,-6.6796875,211.430542,2.325167723,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,1,279.7858892,NA,2014,3291765.957,560996.9931,0,1.125,7.931034483,32.44898885,0.125953175,3.873965597,3.11779654,0.794163007,5.326615229
Brodie,Borneo,Luasong,X08,4.62067,117.42162,Malaysia,527,6.041508198,-4.2578125,192.1432343,2.283625097,0,26.0941906,7.471880913,0.901638806,0.000960055,30.39349937,22.10650063,8.286999702,26.00343513,25.89471626,26.42650414,25.67584229,2339,50.32799911,35.04439926,0.090162106,629.6870117,505.5519104,598.9901733,546.0750732,157.9360962,180.1130066,142.1690063,0.070333935,147.1538391,167.5720062,165.4686127,151.2943115,1.267376781,1.325744033,1.190068007,0.030798454,1.313838959,1.215967298,1.266692519,1.259078264,1,279.7858892,NA,2014,3294101.546,561058.215,12.11882109,2.53125,8.9,43.22574933,0.125471652,4.643950765,3.246475704,0.865086507,5.995555785
