"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L14102730",0,0,0,0,"0",0,0,0,130
"L14471635",0,0,0,0,"0",0,0,0,130
"L14723890",0,0,0,0,"0",0,0,0,130
"L1877540",0,0,0,0,"0",0,0,0,130
"L1112525",0,0,0,0,"0",0,0,0,130
"L1115812",0,0,0,0,"0",0,0,0,130
"L10987899",1,118.345208614792,0,0,"4.97429026210904",24.8714513105452,0,0,130
"L5870642",1,957.152246921875,0,0,"3.98034012066929",15.9213604826772,0,0,130
"L13821625",0,0,0,0,"0",0,0,0,130
"L1115701",0,0,0,0,"0",0,0,0,130
"L15178896",0,0,0,0,"0",0,0,0,130
"L1665862",1,107.69640814755,0,0,"2.98708150831272",8.96124452493815,0,0,130
"L5055119",0,0,0,0,"0",0,0,0,130
"L14996803",0,0,0,0,"0",0,0,0,130
"L12043871",0,0,0,0,"0",0,0,0,130
"L1118709",0,0,0,0,"0",0,0,0,130
"L15120516",0,0,0,0,"0",0,0,0,130
"L1122388",1,1060.81033857607,0,0,"3.9794882109354",15.9179528437416,0,0,130
"L15659743",0,0,0,0,"0",0,0,0,130
"L1118604",1,550.614144,0,0,"3.98014223877129",15.9205689550852,0,0,130
"L1917175",0.999668353815812,35.1094557200398,0.999668353815812,35.1094557200398,"2.98857578172527",8.96572734517583,2.98857578172527,8.96572734517583,130
"L1996029",0,0,0,0,"0",0,0,0,130
"L1115589",0,0,0,0,"0",0,0,0,130
"L3267752",0,0,0,0,"0",0,0,0,130
"L1917168",1,150.106509381451,0,0,"5.9664331805188",35.7985990831128,0,0,130
"L10328984",0.99932433299128,1060.09358402778,0.99932433299128,1060.09358402778,"1.99438296731245",3.98876593462491,1.99438296731245,3.98876593462491,130
"L938004",0,0,0,0,"0",0,0,0,130
"L15318113",1,230.1887835,0,0,"3.97949573417326",15.917982936693,0,0,130
"L2224097",1,550.614144,0,0,"2.98746626285722",8.96239878857167,0,0,130
"L1189548",1,110.848699413779,0,0,"2.98803144373426",8.96409433120279,0,0,130
"L4062161",0.997788259716399,549.396328516995,0.997788259716399,549.396328516995,"1.99250549986603",3.98501099973205,1.99250549986603,3.98501099973205,130
"L998445",1,1060.81033857607,0,0,"2.98678011020302",8.96034033060906,0,0,130
"L4030449",1,526.241696969781,0,0,"2.98769623778064",8.96308871334193,0,0,130
"L1086800",1,526.241696969781,0,0,"4.97290283758427",24.8645141879213,0,0,130
"L15021469",1,118.345208614792,0,0,"4.97391505035878",24.8695752517939,0,0,130
"L1118597",0,0,0,0,"0",0,0,0,130
"L999112",0,0,0,0,"0",0,0,0,130
"L1405999",0,0,0,0,"0",0,0,0,130
"L13465594",0,0,0,0,"0",0,0,0,130
"L1405097",1,531.94867,0,0,"3.97986574296589",15.9194629718636,0,0,130
"L1115817",0,0,0,0,"0",0,0,0,130
"L1124378",0,0,0,0,"0",0,0,0,130
"L8566466",0,0,0,0,"0",0,0,0,130
"L2043017",0,0,0,0,"0",0,0,0,130
"L8569863",0,0,0,0,"0",0,0,0,130
"L2224239",1,1432.55794507833,0,0,"4.97366148217712",24.8683074108856,0,0,130
"L1086799",1,526.241696969781,0,0,"3.97917792007086",15.9167116802835,0,0,130
"L1189553",1,3091.59175992318,0,0,"4.9735369434947",24.8676847174735,0,0,130
"L10739342",1,550.614144,0,0,"2.98709113391182",8.96127340173546,0,0,130
"L9248612",1,40.5014745382119,0,0,"4.97369081240074",24.8684540620037,0,0,130
"L8846884",0,0,0,0,"0",0,0,0,130
"L6984244",0,0,0,0,"0",0,0,0,130
"L8983854",0,0,0,0,"0",0,0,0,130
"L8969702",0,0,0,0,"0",0,0,0,130
"L10930414",0,0,0,0,"0",0,0,0,130
"L12180361",0,0,0,0,"0",0,0,0,130
"L999136",0,0,0,0,"0",0,0,0,130
"L920990",0,0,0,0,"0",0,0,0,130
"L13419044",0,0,0,0,"0",0,0,0,130
"L2215049",0,0,0,0,"0",0,0,0,130
"L11328042",0,0,0,0,"0",0,0,0,130
"L12131124",0,0,0,0,"0",0,0,0,130
"L6984551",0,0,0,0,"0",0,0,0,130
