"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L8095925",1.05472904675608,234.023911018416,1.05472904675608,234.023911018416,130.289848536977,171200.860977588,130.289848536977,171200.860977588,"10"
"L4862212",2.24481690180877,1975.80640594859,2.24481690180877,1975.80640594859,378.485576650695,1008664.0617741,378.485576650695,1008664.0617741,"10"
"L7921050",3.45485006781499,2154.21294525703,3.45485006781499,2154.21294525703,370.635247804208,906203.180881289,370.635247804208,906203.180881289,"10"
"L8258915",0,0,0,0,0,0,0,0,"10"
"L1865195",1.24852229629252,428.555509197828,1.24852229629252,428.555509197828,142.570025293377,78841.2239872375,142.570025293377,78841.2239872375,"10"
"L7963541",0.173521566362024,19.2765269598599,0.173521566362024,19.2765269598599,19.0224574403049,3633.28937109823,19.0224574403049,3633.28937109823,"10"
"L2890729",1.35043108975469,2472.79967840925,1.35206031201441,71.2287532579693,898.725467494117,2911870.51468094,10.4798328348096,1771.09174908281,"10"
"L8111430",0.0434105869653539,0.517495818312078,0.0434105869653539,0.517495818312078,0.0843429766509445,0.168685953301889,0.0843429766509445,0.168685953301889,"10"
"L7960671",1.20382945384329,526.810823028324,1.20382945384329,526.810823028324,172.40031472391,316526.977833098,172.40031472391,316526.977833098,"10"
"L2545985",1.48848657086714,178.489257269851,0.647734893413095,47.141322384742,163.390823834404,81695.4119172021,17.7316215141045,4645.68483669538,"10"
"L6603860",0.346481578860981,35.1976122107001,0.346481578860981,35.1976122107001,30.3398582356923,10436.9112330782,30.3398582356923,10436.9112330782,"10"
"L10061154",0.383734664715991,4.36299248383045,0.383734664715991,4.36299248383045,11.3137161989104,939.038444509564,11.3137161989104,939.038444509564,"10"
"L8103152",1.13972769586388,264.051437997165,1.13972769586388,264.051437997165,144.914346768789,198387.740726472,144.914346768789,198387.740726472,"10"
"L7960682",1.73180327047421,714.747576980096,1.73180327047421,714.747576980096,276.826931345373,627012.999497269,276.826931345373,627012.999497269,"10"
"L8118079",1.327965393391,733.278268915613,1.327965393391,733.278268915613,312.19746070416,849801.488036723,312.19746070416,849801.488036723,"10"
"L6378395",0.748060271437991,2544.82535029116,0.748060271437991,2544.82535029116,122.097904251704,153477.065644392,122.097904251704,153477.065644392,"10"
"L6307676",1.93646946432236,111.559179653039,1.50771730282379,28.8185282365616,126.674506381525,26094.9483145941,28.0525195146345,1711.2036903927,"10"
"L4581182",1.28611000823949,739.791941907545,1.28611000823949,739.791941907545,300.572426586964,431922.577005467,300.572426586964,431922.577005467,"10"
"L2534263",0.184119499333922,101.084188601451,0.184119499333922,101.084188601451,25.6048475982366,9909.07602051757,25.6048475982366,9909.07602051757,"10"
"L8299204",1.19837979803254,256.360430872569,1.19837979803254,256.360430872569,144.560032329617,179977.240250373,144.560032329617,179977.240250373,"10"
"L6665072",2.45392548259454,572.615531096176,2.45392548259454,572.615531096176,126.171598476265,134625.095574175,126.171598476265,134625.095574175,"10"
"L3586212",1.17863266635901,132.525928537274,1.17863266635901,132.525928537274,52.8942101466271,23961.0771964221,52.8942101466271,23961.0771964221,"10"
