"station","awf_ptg","med_dist","taxon","PA_ours"
"T03",14483.8550835667,70,"mammal",0
"T05",14565.2392074931,70,"mammal",0
"S30",14604.9480332524,70,"mammal",0
"T01",14564.340086273,70,"mammal",0
"Q18",14673.9424947024,70,"mammal",0
"Q16",14498.8580236016,70,"mammal",0
"Q17",14760.8748957097,70,"mammal",0
"S25",14511.1161473224,70,"mammal",0
"S10",14251.3155833733,70,"mammal",0
"S07",14119.1621308791,70,"mammal",0
"S14",14381.6838146116,70,"mammal",0
"S22",14434.2883715249,70,"mammal",0
"S26",14493.2265184068,70,"mammal",0
"S18",14321.5720457838,70,"mammal",0
"Q20",14434.3912395492,70,"mammal",0
"Q19",14548.7788551048,70,"mammal",0
"Q21",14838.9320321646,70,"mammal",0
"Q22",14663.3714125173,70,"mammal",0
"Q23",14566.1499054371,70,"mammal",0
"Q25",14792.7408231063,70,"mammal",0
"Q29",14880.5321133998,70,"mammal",0
"S02",14160.6367664431,70,"mammal",0
"S01",14331.1328222625,70,"mammal",0
"S06",14309.2165742276,70,"mammal",1
"T08",14409.894450316,70,"mammal",0
"T10",14373.5375177868,70,"mammal",0
"T09",14430.6946665494,70,"mammal",0
"T12",14302.2137560852,70,"mammal",0
"T15",14247.5903096034,70,"mammal",0
"T16",14240.3065710187,70,"mammal",0
"T13",14459.4857823268,70,"mammal",0
"T21",14499.583992544,70,"mammal",0
"T18",14207.8645773864,70,"mammal",0
"X21",14283.3191610197,70,"mammal",0
"T20",14193.1590562651,70,"mammal",0
"T22",14304.2877031305,70,"mammal",0
"U32",14299.0957414151,70,"mammal",0
"T11",14332.8674318601,70,"mammal",0
"X04",14165.1228531374,70,"mammal",0
"T14",14315.1357541489,70,"mammal",0
"T25",14428.1412889362,70,"mammal",0
"T26",14218.6532052755,70,"mammal",0
"T17",14363.8478889997,70,"mammal",0
"S03",13986.971291891,70,"mammal",0
"S05",14452.6262586544,70,"mammal",0
"T27",14126.8751641257,70,"mammal",0
"T29",14537.6710726484,70,"mammal",0
"T28",14234.0305292921,70,"mammal",0
"T32",14180.3405078079,70,"mammal",0
"U18",14423.1776947345,70,"mammal",0
"T30",14327.8592110065,70,"mammal",0
"U28",14280.8275928137,70,"mammal",0
"T31",14118.4461396478,70,"mammal",0
"U08",14221.0931127896,70,"mammal",0
"U11",14317.1181706959,70,"mammal",0
"U12",14098.1881689638,70,"mammal",0
"U16",14200.3069633624,70,"mammal",0
"U19",14228.6759262281,70,"mammal",0
"U20",14140.8898630132,70,"mammal",0
"U15",14349.9689813848,70,"mammal",0
"U24",14183.1200889351,70,"mammal",0
"U27",14316.9904180897,70,"mammal",0
"U23",14369.9905879471,70,"mammal",0
"X07",14261.7914006078,70,"mammal",1
"X20",14213.2371429023,70,"mammal",1
"X24",14237.5608376179,70,"mammal",1
"X08",14221.9867449534,70,"mammal",1
"U30",14463.5002039353,70,"mammal",1
"X10",14283.256322496,70,"mammal",1
"X06",14300.7410342567,70,"mammal",1
"X03",14238.143020827,70,"mammal",1
"U31",14420.9643693031,70,"mammal",1
"X01",14317.3917325326,70,"mammal",1
"X05",14340.7629424022,70,"mammal",1
"U09",14490.8170785229,70,"mammal",1
"U06",14447.613159448,70,"mammal",1
"U01",14484.5564607432,70,"mammal",1
"U02",14421.9185872727,70,"mammal",1
"U10",14428.3230910505,70,"mammal",1
"U07",14402.7063527197,70,"mammal",1
"U13",14516.1551595065,70,"mammal",1
"U21",14521.5687195908,70,"mammal",1
"U14",14453.5213377093,70,"mammal",1
"U17",14496.759087563,70,"mammal",1
"U22",14458.7753870944,70,"mammal",1
"U26",14439.4369448936,70,"mammal",1
"U25",14501.0041475566,70,"mammal",1
"U29",14525.6993425799,70,"mammal",1
"BLS3008",4724.55525996592,70,"mammal",0
"BLS3007",4728.08816634279,70,"mammal",0
"BLS3005",4734.43688356306,70,"mammal",0
"BLS3001",4719.99546366753,70,"mammal",0
"BLS3006",4733.83560962653,70,"mammal",0
"BLS3004",4729.12206177813,70,"mammal",0
"X29",14265.8910822369,70,"mammal",0
"BLS2006",4913.97119460875,70,"mammal",0
"BLS2008",4869.89756990742,70,"mammal",0
"BLS1003",4935.87364722244,70,"mammal",0
"BLS1004",4940.65551115805,70,"mammal",0
"BLS2001",4930.07840480055,70,"mammal",0
"BLS2002",4935.99467604444,70,"mammal",0
"BLS2004",4971.10710166933,70,"mammal",0
"BLS1005",4941.87270529008,70,"mammal",0
"BLS2003",5020.21329354018,70,"mammal",0
"BLS2005",4972.06213672407,70,"mammal",0
"Z02",14334.7399699919,70,"mammal",1
"Z01",14371.4696244381,70,"mammal",1
"Z04",14263.6264698214,70,"mammal",1
"Z06",14353.8944736598,70,"mammal",1
"Z05",14390.6072537141,70,"mammal",1
"Z09",14374.235191178,70,"mammal",1
"Z08",14279.0054036485,70,"mammal",1
"Z07",14318.6830832238,70,"mammal",1
"Z10",14337.252292273,70,"mammal",1
"Z14",14356.9648095319,70,"mammal",1
"Z13",14396.3454925245,70,"mammal",1
"BLS3010",4748.37958869202,70,"mammal",0
"BLS6002",4797.0417351099,70,"mammal",0
"LSL1001",4980.7089248052,70,"mammal",0
"BLS3009",4738.68494820634,70,"mammal",0
"BLS6004",4733.78848312764,70,"mammal",0
"LSL2001",5004.72982768244,70,"mammal",0
"ML2004",5492.96480351442,70,"mammal",0
"ML2002",5573.81471094768,70,"mammal",0
"ML2005",5484.93325939895,70,"mammal",0
"ML2003",5516.60481520386,70,"mammal",0
"ML2006",5498.08444276919,70,"mammal",0
"ML2007",5574.21172118954,70,"mammal",0
"ML1026",6037.81771197359,70,"mammal",0
"ML1023",6039.85169727611,70,"mammal",0
"LSL2002",5008.14737692259,70,"mammal",0
"ML2001",5594.44679723576,70,"mammal",0
"ML1024",6038.57233641041,70,"mammal",0
"ML1022",6054.38917981009,70,"mammal",0
"BLS6001",4800.47346463448,70,"mammal",0
"ML1025",6037.29760539094,70,"mammal",0
"ML1027",6042.64260137933,70,"mammal",0
"ML1028",6046.40756241443,70,"mammal",0
"LSL1005",4998.26356518923,70,"mammal",0
"LSL2004",5005.40598519257,70,"mammal",0
"BLS7001",4993.96458169865,70,"mammal",0
"LSL1004",4995.06400162386,70,"mammal",0
"LSL2003",5008.3604895541,70,"mammal",0
"BLS7003",5003.42236205763,70,"mammal",0
"LSL1006",4990.68170418066,70,"mammal",0
"LSL2005",4978.90815437401,70,"mammal",0
"MG1002",3346.12975440259,70,"mammal",0
"MG1006",3361.89889401914,70,"mammal",0
"MG1005",3358.99944910929,70,"mammal",0
"ML1012",6067.36028906027,70,"mammal",0
"ML1018",6073.1866222232,70,"mammal",0
"BLS1001",4932.21256273044,70,"mammal",0
"BLS1002",4930.60117630389,70,"mammal",0
"MG2003",3456.00938148461,70,"mammal",0
"ML1021",6072.71077975899,70,"mammal",0
"LSL2006",4975.57049042677,70,"mammal",0
"MG1001",3343.82091736868,70,"mammal",0
"MG1004",3351.91642105266,70,"mammal",0
"MG1003",3349.11975010396,70,"mammal",0
"ML1009",6060.72146006626,70,"mammal",0
"MG2001",3448.994459861,70,"mammal",0
"MG2004",3452.15022504551,70,"mammal",0
"MG2007",3442.31975825267,70,"mammal",0
"MG2006",3422.39864120538,70,"mammal",0
"MG2005",3427.95532327737,70,"mammal",0
"MG2002",3444.16690675107,70,"mammal",0
"ML1014",6085.17390819645,70,"mammal",0
"ML1001",6085.25261813771,70,"mammal",0
"ML1003",6100.60402838563,70,"mammal",0
"ML1017",6088.86139058561,70,"mammal",0
"ML1020",6070.33913950791,70,"mammal",0
"ML1006",6079.38332538203,70,"mammal",0
"ML1005",6087.31388551431,70,"mammal",0
"ML1013",6074.82865930454,70,"mammal",0
"ML1007",6075.06614397623,70,"mammal",0
"ML1019",6064.4943180723,70,"mammal",0
"ML1015",6099.12414393521,70,"mammal",0
"ML1008",6066.18093191865,70,"mammal",0
"ML1011",6060.29872591401,70,"mammal",0
"ML1016",6105.75311077617,70,"mammal",0
"NBH2008",3462.85103711463,70,"mammal",0
"MS4003",5197.81387115939,70,"mammal",0
"ML3001",6025.02264383504,70,"mammal",0
"ML3003",6006.44866393006,70,"mammal",0
"ML3006",5999.39226429674,70,"mammal",0
"MS4001",5207.5982966228,70,"mammal",0
"MS4002",5198.00074972265,70,"mammal",0
"NBH1012",3416.38358862045,70,"mammal",0
"NBH1001",3397.27120084978,70,"mammal",0
"NBH2010",3457.09882481616,70,"mammal",0
"MS5001",5242.59916762701,70,"mammal",0
"MS5002",5226.34282799102,70,"mammal",0
"NBH4001",3546.93807004605,70,"mammal",0
"MS4005",5183.98319943639,70,"mammal",0
"NBH1009",3394.84950162141,70,"mammal",0
"ML3004",5988.72365622637,70,"mammal",0
"NBH4003",3529.98755600251,70,"mammal",0
"NBH3005",3571.55358575734,70,"mammal",0
"NBH1005",3400.36166470947,70,"mammal",0
"NBH1004",3399.28557760756,70,"mammal",0
"NBH1007",3416.73584470741,70,"mammal",0
"NBH1013",3413.75435595299,70,"mammal",0
"MS4004",5184.01422937664,70,"mammal",0
"MS5004",5212.9765525802,70,"mammal",0
"NBH5001",3441.99104840137,70,"mammal",0
"NBH4011",3525.02544738347,70,"mammal",0
"NBH2007",3475.82222137366,70,"mammal",0
"NBH2004",3477.55099418148,70,"mammal",0
"115_2017",7683.65529478962,70,"mammal",0
"MS4006",5177.15825958832,70,"mammal",0
"NBH4002",3530.73015861872,70,"mammal",0
"NBH4010",3531.61513126767,70,"mammal",0
"NBH4006",3533.12702280318,70,"mammal",0
"106_2017",7539.35511551676,70,"mammal",0
"113_2017",7672.90459850583,70,"mammal",1
"114_sorted",4772.20766339054,70,"mammal",1
"108_2017",7553.78377138378,70,"mammal",0
"107_2017",7522.03902599461,70,"mammal",0
"109_2017",7571.26212045012,70,"mammal",0
"110_2017",7617.63429053596,70,"mammal",0
"111_2017",7580.77949222141,70,"mammal",0
"113_sorted",4785.91431087884,70,"mammal",1
"114_2017",7716.93341725605,70,"mammal",1
"111_sorted",4685.40272888688,70,"mammal",1
"NBH5003",3439.90856670011,70,"mammal",0
"110_sorted",4809.68108344654,70,"mammal",1
"NBH5005",3443.2676556759,70,"mammal",0
"11_sorted",4736.37295148868,70,"mammal",1
"NBH5002",3452.53958682489,70,"mammal",0
"105_2017",7506.57855419511,70,"mammal",0
"10_sorted",4725.16281659702,70,"mammal",1
"08_sorted",4793.17879793285,70,"mammal",1
"103_2017",7503.53074245767,70,"mammal",1
"02_sorted",4821.65759648924,70,"mammal",1
"06_sorted",4837.0336059905,70,"mammal",1
"04_sorted",4832.14949581472,70,"mammal",1
"01_sorted",4797.39085577123,70,"mammal",1
"07_sorted",4788.12542783178,70,"mammal",1
"03_sorted",4719.95376441123,70,"mammal",1
"05_sorted",4719.64843547176,70,"mammal",1
"09_sorted",4687.91572641626,70,"mammal",1
"100_sorted",4775.87075565943,70,"mammal",1
"119_2017",7871.66829419728,70,"mammal",0
"BBS_01Z_CAM_15",6527.34935787272,70,"mammal",1
"BBS_02A_SE_CAM_47",6392.96465425582,70,"mammal",1
"118_sorted",4686.47213729453,70,"mammal",1
"68_sorted",4722.44978180612,70,"mammal",1
"66_sorted",4759.75238242276,70,"mammal",1
"70_sorted",4757.28450622621,70,"mammal",1
"117_2017",7773.87245435625,70,"mammal",1
"93_sorted",4836.04996668451,70,"mammal",1
"95_sorted",4678.23258860537,70,"mammal",1
"94_sorted",4734.04634561635,70,"mammal",1
"96_sorted",4678.40612143511,70,"mammal",1
"BBS_01C_SW_CAM_42",6423.46322689811,70,"mammal",1
"BBS_01C_NW_CAM_41",6455.14218288659,70,"mammal",1
"123_2017",7901.42111524719,70,"mammal",0
"125_2017",7998.23311053245,70,"mammal",0
"126_2017",7961.55772616253,70,"mammal",0
"127_2017",8012.91977116832,70,"mammal",0
"130_2017",7935.08289669047,70,"mammal",0
"128_2017",7838.13873904471,70,"mammal",0
"45_sorted",4839.79837805008,70,"mammal",0
"302_2017",7911.45115443091,70,"mammal",0
"46_sorted",4779.47249166979,70,"mammal",1
"65_sorted",4734.91162454446,70,"mammal",1
"12_sorted",4828.87436833794,70,"mammal",1
"47_sorted",4844.62590817128,70,"mammal",1
"116_sorted",4815.86781082157,70,"mammal",1
"311_2017",7691.27894266761,70,"mammal",0
"305_2017",7788.13933926191,70,"mammal",0
"117_sorted",4751.79075485298,70,"mammal",1
"63_sorted",4798.1273943996,70,"mammal",1
"48_sorted",4821.08118870196,70,"mammal",1
"64_sorted",4673.10635098852,70,"mammal",1
"BBS_01A_NE_CAM_24",6486.46786397502,70,"mammal",1
"312_2017",7701.50716502464,70,"mammal",0
"BBS_01A_NW_CAM_29",6506.64900452343,70,"mammal",1
"BBS_01A_SW_CAM_43",6468.74556944151,70,"mammal",1
"BBS_01A_SE_CAM_34",6460.55869711555,70,"mammal",1
"316_2017",7490.4980281233,70,"mammal",0
"BBS_01B_NE_CAM_55",6476.51463708605,70,"mammal",1
"BBS_01B_SE_CAM_39",6456.58133390459,70,"mammal",1
"BBS_01B_NW_CAM_13",6471.74654373135,70,"mammal",1
"98_sorted",4813.0957841924,70,"mammal",1
"315_2017",7635.38177278654,70,"mammal",0
"310_2017",7759.55042264238,70,"mammal",0
"36_sorted",4842.23426547571,70,"mammal",0
"308_2017",7739.61336301487,70,"mammal",0
"301_2017",8014.61336045967,70,"mammal",0
"307_2017",7814.04076068162,70,"mammal",0
"306_2017",7801.01297372508,70,"mammal",0
"318_2017",7523.77549285217,70,"mammal",0
"317_2017",7659.9367541207,70,"mammal",0
"327_2017",7433.10196785976,70,"mammal",0
"323_2017",7466.20993335221,70,"mammal",0
"330_2017",7383.88206015985,70,"mammal",0
"17_sorted",4819.07428546351,70,"mammal",1
"14_sorted",4783.16181944157,70,"mammal",1
"18_sorted",4780.70978680355,70,"mammal",1
"16_sorted",4799.52717657602,70,"mammal",1
"19_sorted",4825.81825414214,70,"mammal",1
"38_sorted",4820.38806102549,70,"mammal",1
"25_sorted",4681.49244506242,70,"mammal",1
"37_sorted",4682.14582896321,70,"mammal",1
"40_sorted",4687.95978588439,70,"mammal",1
"39_sorted",4830.94320750291,70,"mammal",1
"44_sorted",4775.70030507408,70,"mammal",1
"42_sorted",4812.63131313463,70,"mammal",1
"28_sorted",4755.97182076853,70,"mammal",1
"43_sorted",4759.07731015151,70,"mammal",1
"82_sorted",4779.52648685059,70,"mammal",1
"23_sorted",4778.0718428773,70,"mammal",1
"90_sorted",4686.38575612853,70,"mammal",1
"29_sorted",4674.54083282698,70,"mammal",1
"320_2017",7533.38365702202,70,"mammal",1
"84_sorted",4835.29435725352,70,"mammal",1
"83_sorted",4832.11413147723,70,"mammal",1
"85_sorted",4803.23274388396,70,"mammal",1
"21_sorted",4837.9151876635,70,"mammal",1
"86_sorted",4784.1061131683,70,"mammal",1
"26_sorted",4800.78622003527,70,"mammal",1
"72_sorted",4792.72997218681,70,"mammal",1
"27_sorted",4682.62220253964,70,"mammal",1
"80_sorted",4845.68657271557,70,"mammal",1
"81_sorted",4734.20062204065,70,"mammal",1
"313_2017",7542.3424870219,70,"mammal",1
"303_2017",7466.47399604604,70,"mammal",1
"314_2017",7502.91609592065,70,"mammal",1
"325_2017",7406.58970269695,70,"mammal",1
"326_2017",7418.87910409948,70,"mammal",1
"328_2017",7475.82635281732,70,"mammal",1
"92_sorted",4840.30300159054,70,"mammal",0
"91_sorted",4675.95649942037,70,"mammal",1
"BBS_04A_SW_CAM_22",6265.25118341475,70,"mammal",1
"BBS_03C_NW_CAM_38",6338.10075210488,70,"mammal",1
"BBS_11C_NW_CAM_35",5835.54312290364,70,"mammal",0
"BBS_02B_SW_CAM_04",6394.76074429761,70,"mammal",1
"FN33_2015",5556.18431254369,70,"mammal",1
"FN32_2015",5533.26266893406,70,"mammal",1
"BBS_06A_NW_CAM_71",6177.80845680304,70,"mammal",0
"BBS_06A_NE_CAM_05",6146.87304397349,70,"mammal",0
"BBS_08A_SE_CAM_79",5968.57616927037,70,"mammal",0
"BBS_07A_NE_CAM_68",6058.9226616249,70,"mammal",0
"BBS_05C_NW_CAM_01",6211.27578371012,70,"mammal",1
"BBS_10C_SE_CAM_53",5882.2985393238,70,"mammal",1
"BBS_11A_NE_CAM_46",5869.31620276699,70,"mammal",1
"BBS_05C_SW_CAM_60",6184.89924292985,70,"mammal",1
"BBS_10C_SW_CAM_52",5870.4839613342,70,"mammal",1
"BBS_11C_SW_CAM_28",5812.97813116097,70,"mammal",0
"BBS_11B_SW_CAM_06",5829.01876292999,70,"mammal",1
"BBS_11C_SE_CAM_54",5779.69421332383,70,"mammal",0
"BBS_11B_NE_CAM_18",5856.25145538696,70,"mammal",1
"BBS_07A_SE_CAM_80",6071.86387823628,70,"mammal",1
"BBS_03C_SW_CAM_19",6311.8199650136,70,"mammal",1
"BBS_04B_NE_CAM_12",6282.22316303379,70,"mammal",1
"BBS_02B_NW_CAM_51",6398.94575594275,70,"mammal",1
"BBS_05C_SE_CAM_81",6189.1104809081,70,"mammal",1
"BBS_02B_NE_CAM_16",6408.17791367925,70,"mammal",1
"BBS_03A_SW_CAM_37",6347.15028098652,70,"mammal",1
"BBS_03A_SE_CAM_07",6342.22648872598,70,"mammal",1
"BBS_03B_SE_CAM_30",6300.15852700107,70,"mammal",1
"BBS_10B_NW_CAM_25",5915.35996921929,70,"mammal",1
"BBS_03B_SW_CAM_26",6337.33092173774,70,"mammal",1
"BBS_04B_SW_CAM_21",6266.39066127643,70,"mammal",1
"BBS_09E_NE_CAM_48",5937.74528849563,70,"mammal",1
"BBS_10B_NE_CAM_17",5919.03485967615,70,"mammal",1
"BBS_05A_NE_CAM_27",6250.57057174719,70,"mammal",1
"BBS_10B_SW_CAM_33",5885.69886337975,70,"mammal",1
"BBS_09E_SE_CAM_31",5919.41390587089,70,"mammal",1
"BBS_05B_SE_CAM_65",6203.43424112569,70,"mammal",1
"BBS_10C_NE_CAM_20",5898.45657833558,70,"mammal",1
"BBS_09E_SW_CAM_44",5933.21225982883,70,"mammal",1
"BBS_05B_NE_CAM_59",6216.27880713159,70,"mammal",1
"BBS_05B_NW_CAM_78",6217.74978736806,70,"mammal",1
"BBS_10A_SE_CAM_36",5899.83153568702,70,"mammal",1
"BBS_06C_SW_CAM_67",6122.79740614521,70,"mammal",1
"BBS_07A_NE_CAM_74",6101.48513611043,70,"mammal",1
"FN2_2015",5322.61608282079,70,"mammal",0
"BBS_06A_SE_CAM_69",6148.83493539509,70,"mammal",1
"BBS_06A_NE_CAM_11",6166.71871177104,70,"mammal",1
"BBS_07B_SE_CAM_61",6064.51873978508,70,"mammal",1
"BBS_05D_SE_CAM_76",6171.91405975508,70,"mammal",1
"BBS_06B_SW_CAM_73",6128.44627896267,70,"mammal",1
"BBS_06B_NE_CAM_66",6159.30207277886,70,"mammal",1
"BBS_06D_NE_CAM_57",6137.58420830701,70,"mammal",1
"BBS_06D_SW_CAM_09",6120.24817311535,70,"mammal",1
"BBS_06C_NE_CAM_77",6147.57487250731,70,"mammal",1
"BBS_06D_NW_CAM_64",6140.46185911807,70,"mammal",1
"BBS_08C_NE_CAM_63",6038.06970024754,70,"mammal",1
"BBS_08B_NE_CAM_62",6043.90359506508,70,"mammal",1
"BBS_07B_NW_CAM_56",6099.59952412783,70,"mammal",1
"BBS_07A_NW_CAM_75",6110.56105391076,70,"mammal",1
"BBS_07C_SW_CAM_72",6066.59583138519,70,"mammal",1
"BBS_09D_SE_CAM_14",5934.98529770027,70,"mammal",1
"BBS_09C_SE_CAM_02",5948.11232569896,70,"mammal",1
"BBS_08C_NW_CAM_58",6044.90868491561,70,"mammal",1
"BBS_08C_SW_CAM_10",6018.57134871867,70,"mammal",1
"BBS_09B_SE_CAM_45",5946.08337914963,70,"mammal",1
"BBS_09C_NW_CAM_23",5969.95781914371,70,"mammal",1
"BBS_09C_NE_CAM_83",5956.96622628912,70,"mammal",1
"FN19_2015",5494.14918961383,70,"mammal",1
"FN20_2015",5480.82381153437,70,"mammal",1
"FN21_2015",5458.44669749455,70,"mammal",1
"BBS_11D_SW_CAM_50",5803.3369740729,70,"mammal",0
"BBS_11D_NE_CAM_08",5840.30273451701,70,"mammal",1
"FN3_2015",5347.93316061668,70,"mammal",0
"FN31_2015",5515.01733702251,70,"mammal",1
"FN30_2015",5492.10832276685,70,"mammal",1
"FN27_2015",5401.74179729606,70,"mammal",0
"FN10_2015",5461.80484229725,70,"mammal",0
"FN13_2015",5494.96143998916,70,"mammal",0
"FN14_2015",5534.07275895366,70,"mammal",0
"FN11_2015",5474.2049698107,70,"mammal",0
"FN12_2015",5475.40478140343,70,"mammal",0
"BBS_11D_SE_CAM_32",5826.6725162059,70,"mammal",1
"FN1_2015",5303.49615423704,70,"mammal",1
"FN24_2015",5374.97307757556,70,"mammal",1
"FN22_2015",5424.01609197106,70,"mammal",1
"FN25_2015",5353.09246837153,70,"mammal",1
"FN28_2015",5436.45918799839,70,"mammal",1
"FN29_2015",5460.34150336395,70,"mammal",1
"FN26_2015",5372.64045025344,70,"mammal",1
"FN16_2015",5559.59016395613,70,"mammal",1
"FN17_2015",5532.40700538736,70,"mammal",0
"FN18_2015",5512.99610464605,70,"mammal",0
"FN36_2015",5614.18265544886,70,"mammal",0
"FN35_2015",5595.6465281562,70,"mammal",0
"FN38_2015",5621.18747115536,70,"mammal",0
"FN34_2015",5582.71469518153,70,"mammal",1
"Kerinci_05A_NW_SD_40",18117.826263337,70,"mammal",0
"Kerinci_02C_SE_SD_34",18182.5367559195,70,"mammal",0
"Kerinci_01B_NE_SD_44",17351.3003492084,70,"mammal",0
"Kerinci_05B_SW_SD_30",18669.8808983156,70,"mammal",0
"Kerinci_04C_SE_SD_17",18856.9748817199,70,"mammal",0
"Kerinci_04B_NW_SD_26",18338.9761343712,70,"mammal",0
"Kerinci_03B_SE_SD_24",18382.1552985139,70,"mammal",0
"FN79_2015",5723.13673053989,70,"mammal",0
"Kerinci_01A_SE_SD_29",17366.9291759427,70,"mammal",0
"Kerinci_02B_SE_SD_23",18039.0716314201,70,"mammal",0
"Kerinci_02C_NW_SD_43",18010.3011696106,70,"mammal",0
"Kerinci_02A_SE_SD_20",17614.219276969,70,"mammal",0
"Kerinci_01C_SW_SD_41",17625.5624860778,70,"mammal",0
"Kerinci_02B_NW_SD_25",17558.3645204698,70,"mammal",0
"FN7_2015",5397.87762458979,70,"mammal",0
"FN59_2015",5718.01072699509,70,"mammal",0
"FN40_2015",5584.65320975807,70,"mammal",1
"FN39_2015",5617.38293604621,70,"mammal",0
"FN41_2015",5566.53326867277,70,"mammal",1
"FN4_2015",5326.12529421928,70,"mammal",1
"FN51_2015",5507.13421951815,70,"mammal",0
"FN60_2015",5685.29941048669,70,"mammal",0
"FN52_2015",5537.76629225734,70,"mammal",0
"FN42_2015",5531.32228080411,70,"mammal",1
"FN5_2015",5345.8826765725,70,"mammal",1
"FN48_2015",5430.31095297015,70,"mammal",0
"FN47_2015",5391.39297263445,70,"mammal",1
"FN50_2015",5473.74564043241,70,"mammal",1
"FN61_2015",5659.24811892342,70,"mammal",0
"FN55_2015",5615.23476937842,70,"mammal",0
"FN64_2015",5594.78528491491,70,"mammal",0
"FN78_2015",5699.28559934446,70,"mammal",0
"FN73_2015",5540.45018722017,70,"mammal",0
"KSI_CAM4_TangahPH",17792.5062024253,70,"mammal",0
"KSI_CAM5_LipaiHill2",16730.7757534132,70,"mammal",0
"FN49_2015",5450.82460780061,70,"mammal",1
"FN6_2015",5370.46342645699,70,"mammal",1
"FN53_2015",5562.72452328944,70,"mammal",1
"FN63_2015",5620.84996942022,70,"mammal",1
"FN74_2015",5587.81930521029,70,"mammal",1
"FN65_2015",5574.54015702521,70,"mammal",1
"FN76_2015",5648.43606313947,70,"mammal",1
"FN75_2015",5615.67887814244,70,"mammal",1
"FN67_2015",5500.11109306063,70,"mammal",1
"Kerinci_11B_NE_SD_61",18952.2247720893,70,"mammal",0
"Kerinci_11B_NE_SD_49",18994.2788931962,70,"mammal",0
"KSI_CAM2BTP_TangahPH_T1",17730.3160519923,70,"mammal",0
"KSI_CAM3_LipaiHill1",17295.1312375445,70,"mammal",0
"Kerinci_07C_NE_SD_05",19162.5498942798,70,"mammal",1
"Kerinci_07B_NE_SD_08",19142.8406722608,70,"mammal",1
"Kerinci_07B_SE_SD_04",19104.9169298149,70,"mammal",1
"Kerinci_05F_NE_SD_01",19251.7166833066,70,"mammal",1
"Kerinci_08A_SE_SD_10",19047.2684131837,70,"mammal",1
"Kerinci_05F_SE_SD_02",19224.2304412097,70,"mammal",1
"Kerinci_08B_SE_SD_07",19053.0122707868,70,"mammal",1
"Kerinci_06D_SW_SD_06",19179.7591049595,70,"mammal",1
"Kerinci_06B_SE_SD_31",19170.8389454488,70,"mammal",1
"Kerinci_07C_NW_SD_12",19165.0764152278,70,"mammal",1
"Kerinci_11B_SE_SD_60",19000.9645649454,70,"mammal",0
"Kerinci_06D_NW_SD_09",19198.4589490928,70,"mammal",1
"Kerinci_05E_NW_SD_33",19219.3868341519,70,"mammal",1
"Kerinci_Perambohill_SD_11",18508.9329113663,70,"mammal",0
"Kerinci_MalintHill_SD_16",18551.6736782363,70,"mammal",0
"Kerinci_06C_NE_SD_03",19181.0514081618,70,"mammal",1
"KSI_CAM1_TangahPH_T1",17734.5197812242,70,"mammal",0
"KSI_CAM2_TangahPH",17768.3859824011,70,"mammal",0
"KSI_CAM10_LipaiHill1_T1",17290.9453875563,70,"mammal",0
"KSI_CAM11_LipaiHill2_T1",16717.3873570313,70,"mammal",0
"Kerinci_06A_NW_SD_36",19144.8288882055,70,"mammal",1
"Kerinci_05C_NW_SD_15",19192.6284336443,70,"mammal",1
"Kerinci_05D_SW_SD_13",19176.6124649056,70,"mammal",1
"Kerinci_08E_SW_SD_53",19107.4321856439,70,"mammal",1
"Kerinci_09A_NW_SD_47",19100.0021357112,70,"mammal",1
"Kerinci_09A_NW_SD_54",19093.9044746186,70,"mammal",1
"Kerinci_10B_SW_SD_59",19047.0597024158,70,"mammal",1
"Kerinci_10B_SW_SD_42TKA",19047.6384985219,70,"mammal",1
"Kerinci_11B_NW_SD_51",19033.1321530051,70,"mammal",1
"Kerinci_09A_SE_SD_44TKA",19086.7095186659,70,"mammal",1
"Kerinci_09A_SW_SD_56",19079.6899688632,70,"mammal",1
"Kerinci_09A_SW_SD_46",19076.5060945396,70,"mammal",1
"Kerinci_10B_NW_SD_43TKA",19065.1695711144,70,"mammal",1
"Kerinci_09A_SE_SD_57",19077.1274208031,70,"mammal",1
"Kerinci_09AA_NE_SD_50",19081.9425527948,70,"mammal",1
"Kerinci_09AA_NE_SD_55",19080.2861055661,70,"mammal",1
"Kerinci_09AA_SE_SD_48",19057.9087757318,70,"mammal",1
"Kerinci_10A_NE_SD_45",19060.8819705833,70,"mammal",1
"Kerinci_10B_SE_SD_52",18891.1027380263,70,"mammal",0
"Kerinci_10B_NW_SD_58",19061.696270402,70,"mammal",1
"KSI_CAM8_SaloHill_T1",17628.3404970674,70,"mammal",0
"KSI_CAM6_LipaiHill2_T1",16732.2701127954,70,"mammal",0
"KSI_CAM9_SaloHill",17619.339454202,70,"mammal",0
"KYCAM028_sorted",48267.9597258065,70,"mammal",1
"KYCAM029_sorted",47444.7467495153,70,"mammal",1
"KYCAM110_sorted",47068.7067795483,70,"mammal",1
"KYCAM081_sorted",47591.7876617444,70,"mammal",1
"KYCAM070_sorted",48127.9094643109,70,"mammal",1
"KYCAM202_sorted",47184.4449469841,70,"mammal",1
"KYCAM201_sorted",46988.3753799664,70,"mammal",1
"KYCAM255_sorted",47061.4509931419,70,"mammal",1
"KYCAM44SD100_sorted",47102.5760217389,70,"mammal",1
"KYCAM253_sorted",47181.6231685577,70,"mammal",1
"KYCAM254_sorted",47513.8860561604,70,"mammal",1
