"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L952084",55.1163805587924,6228.49190736075,55.1163805587924,6228.49190736075,6338.2403471164,360550802.145716,6338.2403471164,360550802.145716,100
"L3884490",54.2529997385782,6110.76177536862,54.2529997385782,6110.76177536862,6210.55347490427,353523335.451976,6210.55347490427,353523335.451976,100
"L927971",56.8864746592269,6484.51245366564,56.2271112511645,6528.16230391763,6611.75772339908,370370832.391646,6605.80450458684,369997716.106413,100
"L1403154",54.548344422504,6158.39901998376,54.548344422504,6158.39901998376,6243.30380498247,340678358.726479,6243.30380498247,340678358.726479,100
"L764282",54.5829921862609,6189.01108561832,54.5829921862609,6189.01108561832,6300.95928672806,365228804.095906,6300.95928672806,365228804.095906,100
"L1120642",56.8223879223271,6634.09657587502,56.8223879223271,6634.09657587502,6800.60753107868,409382972.155874,6800.60753107868,409382972.155874,100
"L934775",56.0374095995382,6360.96995640947,56.0374095995382,6360.96995640947,6485.0721991742,370083615.190274,6485.0721991742,370083615.190274,100
"L1403135",54.2745182466183,6103.42070311344,54.2745182466183,6103.42070311344,6179.20828661056,338348728.941648,6179.20828661056,338348728.941648,100
"L3345783",54.3278131670176,6104.8181931914,54.3278131670176,6104.8181931914,6187.73414807597,344291715.733095,6187.73414807597,344291715.733095,100
"L1459790",52.7728792580841,5953.15321637545,52.7728792580841,5953.15321637545,5987.16351895005,323109253.627178,5987.16351895005,323109253.627178,100
"L3914189",55.9730911786568,6333.40701199765,55.9730911786568,6333.40701199765,6450.8614358272,365221971.050793,6450.8614358272,365221971.050793,100
"L948628",54.9063342761965,6221.02502474799,54.9063342761965,6221.02502474799,6333.35643391012,364826664.018959,6333.35643391012,364826664.018959,100
"L6001945",56.8821843089566,6521.89786168849,56.8821843089566,6521.89786168849,6666.29971582877,386252071.834835,6666.29971582877,386252071.834835,100
"L4139944",55.4455819943859,6282.29166957727,55.4455819943859,6282.29166957727,6394.35177110435,365354077.145589,6394.35177110435,365354077.145589,100
"L4454792",54.1992235652218,6101.82240254039,54.1992235652218,6101.82240254039,6198.7299338832,352317213.252119,6198.7299338832,352317213.252119,100
"L4685319",54.1762568757347,6098.26918114843,54.1762568757347,6098.26918114843,6187.80817311738,348652051.514299,6187.80817311738,348652051.514299,100
"L3901781",53.2651967889645,6013.14251318479,53.2651967889645,6013.14251318479,6061.314670402,328195944.143587,6061.314670402,328195944.143587,100
"L4631987",54.9503390754005,6205.5852426888,54.9503390754005,6205.5852426888,6311.93909612984,358486580.964695,6311.93909612984,358486580.964695,100
"L1074623",56.7936403425318,6470.56660420541,56.7936403425318,6470.56660420541,6597.79307377111,371990171.292289,6597.79307377111,371990171.292289,100
"L5286543",56.77974233562,6466.11786745172,56.77974233562,6466.11786745172,6593.43213424087,368968462.232119,6593.43213424087,368968462.232119,100
"L3901631",53.9617724400556,6111.46753958186,53.9617724400556,6111.46753958186,6183.4577270592,335699920.002044,6183.4577270592,335699920.002044,100
"L934800",52.0146901144512,5869.13540573691,52.0146901144512,5869.13540573691,5875.77714485016,312285803.694496,5875.77714485016,312285803.694496,100
"L6668304",54.0817277312953,6083.65846642705,54.0817277312953,6083.65846642705,6175.8100552779,350440165.776689,6175.8100552779,350440165.776689,100
"L1456256",55.8847997107146,6334.4599264332,55.8847997107146,6334.4599264332,6453.9564357825,367178489.544538,6453.9564357825,367178489.544538,100
"L6432873",54.9133419420975,6221.56265376971,54.9133419420975,6221.56265376971,6333.90853627835,364750790.878662,6333.90853627835,364750790.878662,100
